title,authors,venue,year,id
theast european conference adbis 2001 on advances in databases and information systems . vol . 3 â ??,"a caplinskas , j eder",,2001.0,9404
andd . kossmann . performance tradeoffs for client-server queryprocessing . inproc,"mj franklin , bt jonsson",acm sigmod,,9405
database support for efficiently maintaining derived data,"b adelberg , b kao , h garcia-molina",,,9406
matiasy . new sampling-based summary statistics for improving approximate query answers,pb gibbons,proc . 1998 acm sigmod international conference on management,,9407
performance evaluation of two concurrency control mechanisms in a distributed database system,wtk lin,proceedings of the 1981 acm sigmod international conference,,9408
panga ( 1998 ) exploratory mining and pruning optimizations of constrained association rules,"r ng , lvs lakshmanan , j han",proc . acm sigmod international conference on management of,,9409
database support for efficiently maintaining derived data .,acms anthology,,,9410
practical lessons in supporting large-scale computational science .,acms anthology,"sigmod record ,",1999.0,9411
dynamic service matchmaking among agents in open environments,"k sycara , m klusch , s widoff , j lu","acm sigmod record ,",,9412
discovering all most specific sentences,"d gunopulos , r khardon , h mannila , s saluja , h","acm transactions on database systems ,",2003.0,9413
a framework for expressing and combining preferences,"r agrawal , el wimmers","sigmod conference ,",2000.0,9414
a neural network for probabilistic information retrieval,kl kwok,"acm sigir forum ,",1989.0,9415
learning to find answers to questions on the web,"e agichtein , s lawrence , l gravano","acm transactions on internet technology ,",2004.0,9416
answering imprecise queries over web databases,"u nambiar , s kambhampati","proceedings of the 31st international conference on very & hellip ; ,",2005.0,9417
mckinley . performance evaluation of a distributed architecture for information retrieval,"b cahoon , s kathryn",,1996.0,9418
ioannidisy . bitmap index design and evaluation,cy chan,proc . oftheacm sigmod conf . on management,,9419
set-oriented constructs : fromrete rule bases todatabase systems,"dn gordin , aj pasik",proceedings of the acm sigmod international conference on,,9420
"sr , and bg lindsay . approximate medians and other quantiles in one pass and with limited memory",gs manku,proceedings of the 1998 acm sigmod international conference,,9421
comparing hierarchical data in extended memory,s chawathe,"proc . of vldb ,",,9422
"mining quantitative association rules in large relational tables , in  proceedings of the acm sigmod","r srikant , r agrawal","montreal , canada ,",,9423
on automating web services discovery,"b benatallah , ms hacid , a leger , c rey , f toumani","the vldb journal the international journal on very large & hellip ; ,",2005.0,9424
pattern-oriented hierarchical clustering . advances in databases and information systems,"t morzy , m wojciechowski , m zakrzewicz","proceedings third east european conference ,",,9425
automating physical database design in a parallel database,j rao,"sigmod conference ,",2002.0,9426
implementing a relational database by means of specialzed hardware,e babb,"acm transactions on database systems ,",1979.0,9427
a. 0 . mendelzon . database techniques for the world-wide web : a survey,"df flm98i , ay levy","sigmod record ,",,9428
effective memory use in a media server ( extended version ),"e chang , h garcia-molina",,1996.0,9429
deriving private information from randomized data,"z huang , w du , b chen","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0,9430
"and vitter , j. supporting incremental join queries on ranked inputs","a natsev , yc chang , j smith , cs li",,2001.0,9431
"data modelling versus ontology engineering , acm sigmod studer , r. , vr benjamins , et al. ( 1998 ) .","p spyns , r meersmanâ ? ¦","data and knowledge engineering ,",,9432
exchanging intensional xml documents,"t milo , s abiteboul , b amann , o benjelloun , fd","proc . of acm sigmod ,",,9433
experiences in mining aviation safety data,"z nazeri , e bloedorn , p ostwald",,,9434
data mining for the corporate masses ?,n leavitt,,,9435
an active functionality service for e-business applications,"m cilia , ap buchmann","sigmod record ,",2002.0,9436
declustering of key-based partitioned signature files,"p ciaccia , p tiberio , p zezula","acm transactions on database systems ,",1996.0,9437
on computing mobile agent routes for data fusion in distributed sensor networks,"q wu , nsv rao , j barhen , ss iyenger , vk vaishnavi ,","knowledge and data engineering , ieee transactions on ,",2004.0,9438
the zero latency enterprise,d liles,"proceedings of the international conference on very large & hellip ; ,",2000.0,9439
semi-automatic wrapper generation for internet information sources,"n ashish , ca knoblock",,,9440
models and languages for overlay networks,"s behnel , a buchmann",,,9441
"adaptive selectivity estimation using query feedback . in 1 . t. snodgrass and m. winslett , editors","cm chen , n ronssopoulos",proceedings of the 1994 acm sigmod international conference,,9442
1991 . segment indexes : dynamic indexing techniques for multi-dimensional interval data,"c kolovson , m stonebraker",proc . acm sigmod int . conf . on management of,,9443
building a laboratory information system around a c++ - based object-oriented dbms,"n goodman , s rozen","proceedings of the international conference on very large & hellip ; ,",1994.0,9444
citeseer : an automatic citation indexing system,"cl giles , kd bollacker , s lawrence",,,9445
syw su . k : a high-level knowledge base programming language,ym shyy,"proceedings , international conference on management of",,9446
"association rules over interval data , sigmod 1997","rj miller , y yang",proceedings acm sigmod international conference on,,9447
an sql-based query language for networks of relations,a basu,"sigmod record ,",1990.0,9448
xml-based information mediation with mixâ ?? exhibition program,"c baru , a gupta , b ludã $ scher , r marciano , y",acm conference on management of,,9449
inverted les versus signature les for text indexing,"j zobel , a moat , k ramamohanarao","acm transactions on database systems ,",,9450
"h. darwen , cj date : the thirdmanifesto",d darwen,,,9451
ifq : a visual query interface and query generator for object-based media retrieval,ws li,,,9452
optimization of slice models,mm voelker,,2002.0,9453
algorithms for view maintenance in mobile databases,"g dong , m mohania","& hellip ; australian workshop on mobile computing and databases and & hellip ; ,",,9454
distributed processing of logic programs,"o wolfson , a silberschatz","proceedings of the 1988 acm sigmod international conference & hellip ; ,",1988.0,9455
roussopoulos . update propagation strategies forimproving thequalityofdataonthe web,a labrinidis andn,"the 27th international conference on very large data bases ( & hellip ; ,",,9456
adding geographic scopes to web resources,"mj silva , b martins , m chaves",,,9457
an xml-based wrapper generator for web information extraction,"l liu , w han , d buttler , c pu , w tang","sigmod conference ,",1999.0,9458
march 1996 . lifestreams : a storage model for personal data,"e freeman , d gelernter",acm sigmod,,9459
data independent recursive in deductive databases .,j naughton,"proc . fiffh acm sigact-sigmod corf . . mar ,",,9460
engineering information systems : builders and designers perspective,n roussopoulos,,,9461
"o. , 1992 , composite event specification in active databases","n gehani , hv jagadish , u shm",international conference on very large,,9462
a multidatabase model for interbase,"ak elmagarmid , y leu , w litwin , me rusinkiewicz","proc . of the 16th vldb conference ,",,9463
querying in highly mobile environments,"t imielinski , b badrinath",18th proc . vldb ( aug. .,,9464
"monitoring streamsâ ?? a new class of data management applications , brown computer science technical",d carneyâ ? ¦,at http://www . cs . brown . edu/research/aurora / aurora tr .,,9465
"hill , and m. skounakis . weaving relations for cache performance","ag adhs , dj ailamaki , md dewitt",proceedings of the international conference on very large,,9466
towards efficient online database reorganization .,acms anthology,,,9467
automatic discovery of query-class-dependent models for multimodal search,"l kennedy , a natsev , sf chang","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0,9468
a. e1 abbadi . efficient integration and aggregation of historical information,"m riedewald , d agrawal","technical report 2002-07 , university of california , santa",,9469
axiomatization of dynamic schema evolution in objectbases,rj peters,,,9470
an introduction to muhisensor data fusion [ j ],dl hall,"proceedings of the ieee ,",,9471
concurrency in operating systems,jw atwood,"ieee computer ,",,9472
broadcast disks : data management for asymmet-0 20 40 60 80 100 percentage of dont_care implimit,"s acharya , r alonso , m franklin , s zdonik","acm sigmod ,",,9473
a personalized update monitoring toolkit,", j biggs , t zhou , p benninghoff , w han , fy cq",haas and tiwary,,9474
implementation of an infrastructure and data manager for real-time command and control systems,"e bensley , p krupp , ra sigel , m squadrito , b",,,9475
status report of bebc,r florent,proc .,,9476
optimal allocation of resources in distributed information networks,"s mahmoud , js riordon","acm transactions on database systems ,",1976.0,9477
