title,authors,venue,year,id
garlic : a new flavor of federated query processing for db2,"v josifovski , p schwarz , l haas , e lin",sigmod conference,2002,2309
inferring function semantics to optimize queries,"m cherniack , s zdonik",vldb,1998,2310
discovery of influence sets in frequently updated databases,"i stanoi , m riedewald , d agrawal , a abbadi",vldb,2001,2311
analysis of n-dimensional quadtrees using the hausdorff fractal dimension,"c faloutsos , v gaede",vldb,1996,2312
"commix : towards effective web information extraction , integration and query answering","t wang , s tang , d yang , j gao , y wu , j pei",sigmod conference,2002,2313
"wireless graffiti - data , data everywhere matters","t imielinski , b badrinath",vldb,2002,2314
eliminating costly redundant computations from sql trigger executions,"f llirbat , f fabret , e simon",sigmod conference,1997,2315
very large databases in a commercial application environment,k hess,vldb,1996,2316
things every update replication customer should know,r golding,sigmod conference,1995,2317
a bandwidth model for internet search,a uhl,vldb,2002,2318
a chase too far ?,"l popa , a deutsch , a sahuguet , v tannen",sigmod conference,2000,2319
materialized view maintenance and integrity constraint checking : trading space for time,"k ross , d srivastava , s sudarshan",sigmod conference,1996,2320
evolution of groupware for business applications : a database perspective on lotus domino/notes,"c mohan , r barber , s watts , a somani , m zaharioudakis",vldb,2000,2321
identifying representative trends in massive time series data sets using sketches,"p indyk , n koudas , s muthukrishnan",vldb,2000,2322
"improving business process quality through exception understanding , prediction , and prevention","d grigori , f casati , u dayal , m shan",vldb,2001,2323
exposing undergraduate students to database system internals,"a ailamaki , j hellerstein",sigmod record,2003,2324
i/o-conscious data preparation for large-scale web search engines,"m lifantsev , t chiueh",vldb,2002,2325
an efficient bitmap encoding scheme for selection queries,"c chan , y ioannidis",sigmod conference,1999,2326
"turmoil at nasa , and numerous funding announcements",x qian,sigmod record,1995,2327
scientist s called upon to take actions,x qian,sigmod record,1996,2328
how to modify sql queries in order to guarantee sure answers,h klein,sigmod record,1994,2329
an empirical performance study of the ingres search accelerator for a large property management database system,"s anand , d bell , j hughes",vldb,1994,2330
developments at acm tods,r snodgrass,sigmod record,2003,2331
indexing medium-dimensionality data in oracle,"k kanth , s ravada , j sharma , j banerjee",sigmod conference,1999,2332
capbased-ams : a capability-based and event-driven activity management system,"p hung , h yeung , k karlapalem",sigmod conference,1996,2333
"tpc-d : the challenges , issues and results",r bhashyam,vldb,1996,2334
eos : exactly-once e-service middleware,"g shegalov , g weikum , r barga , d lomet",vldb,2002,2335
manipulating interpolated data is easier than you thought,"s grumbach , p rigaux , l segoufin",vldb,2000,2336
unpacking the semantics of source and usage to perform semantic reconciliation in large-scale information systems,"k smith , l obrst",sigmod record,1999,2337
ibm s db2 universal database demonstrations at vldb 98,"k schiefer , j kleewein , k brannon , g lohman , g fuh",vldb,1998,2338
os support for vldbs : unix enhancements for the teradata data base,"j catozzi , s rabinovici",vldb,1995,2339
new programs at darpa and nsf,x qian,sigmod record,1996,2340
practical issues with commercial use of federated databases,j kleewein,vldb,1996,2341
bhunt : automatic discovery of fuzzy algebraic constraints in relational data,"p brown , p haas",vldb,2003,2342
building hierarchical classifiers using class proximity,"k wang , s zhou , s liew",vldb,1999,2343
practical predicate placement,j hellerstein,sigmod conference,1994,2344
an environmental sensor network to determine drinking water quality and security,"a ailamaki , c faloutsos , p fischbeck , m small , j vanbriesen",sigmod record,2003,2345
on index selection schemes for nested object hierarchies,"s chawathe , m chen , p yu",vldb,1994,2346
wrapping web data into xml,"w han , d buttler , c pu",sigmod record,2001,2347
systematic development of data mining-based data quality tools,"d lќbbers , u grimmer , m jarke",vldb,2003,2348
the generalized mdl approach for summarization,"l lakshmanan , r ng , c wang , x zhou , t johnson",vldb,2002,2349
robust estimation with sampling and approximate pre-aggregation,c jermaine,vldb,2003,2350
a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,2000,2351
dynamic pipeline scheduling for improving interactive query performance,"t urhan , m franklin",vldb,2001,2352
indexing images in oracle8i,"m annamalai , r chopra , s defazio",sigmod conference,2000,2353
report on the edbt 02 panel on scientific data integration,,,2002,2354
scientific olap for the biotech domain,n huyn,vldb,2001,2355
"data management : lasting impact of the wild , wild , web",r meseck,sigmod conference,2001,2356
scientific journals : extinction or explosion ? ( panel ),"r ramakrishnan , h garcia-molina , g rossbach , a silberschatz , g wiederhold , j zijlstra",vldb,1995,2357
feedbackbypass : a new approach to interactive similarity query processing,"i bartolini , p ciaccia , f waas",vldb,2001,2358
cost-based optimization of decision support queries using transient views,"s subramanian , s venkataraman",sigmod conference,1998,2359
benchmarking queries over trees : learning the hard truth the hard way,"f wattez , s cluet , v benzaken , g ferran , c fiegel",sigmod conference,2000,2360
in memory of bob kooi ( 1951-1993 ),,,1994,2361
"data morphing : an adaptive , cache-conscious storage technique","r hankins , j patel",vldb,2003,2362
sql memory management in oracle9i,"b dageville , m zaяt",vldb,2002,2363
safely and efficiently updating references during on-line reorganization,"c zou , b salzberg",vldb,1998,2364
clio : a semi-automatic tool for schema mapping,"m hernсndez , r miller , l haas",sigmod conference,2001,2365
the intrinsic problems of structural heterogeneity and an approach to their solution,"t hфrder , g sauter , j thomas",vldb j.,1999,2366
a graph-theoretic model for optimizing queries involving methods,"c lee , c shih , y chen",vldb j.,2001,2367
"o-o , what have they done to db2 ?","m carey , d chamberlin , s narayanan , b vance , d doole , s rielau , r swagerman , n mattos",vldb,1999,2368
report in isdo  00 : the caise * 00 workshop on infrastructures for dynamic business-to-business service outsourcinga,,,2000,2369
3d geographic network displays,"k cox , s eick , t he",sigmod record,1996,2370
online feedback for nested aggregate queries with multi-threading,"k tan , c goh , b ooi",vldb,1999,2371
mining insurance data at swiss life,"j kietz , u reimer , m staudt",vldb,1997,2372
xrank : ranked keyword search over xml documents,"l guo , f shao , c botev , j shanmugasundaram",sigmod conference,2003,2373
dwarf : shrinking the petacube,"y sismanis , a deligiannakis , n roussopoulos , y kotidis",sigmod conference,2002,2374
extended wavelets for multiple measures,"a deligiannakis , n roussopoulos",sigmod conference,2003,2375
intelligent rollups in multidimensional olap data,"g sathe , s sarawagi",vldb,2001,2376
edgar f. codd : a tribute and personal memoir,c date,sigmod record,2003,2377
french government activity in the conservation of data and electronic documents,s novaretti,vldb,2001,2378
learning response time for websources using query feedback and application in query optimization,"j gruser , l raschid , v zadorozhny , t zhan",vldb j.,2000,2379
atomicity and isolation for transactional processes,"h schuldt , g alonso , c beeri , h schek",acm trans . database syst .,2002,2380
fast and accurate text classification via multiple linear discriminant projections,"s chakrabarti , s roy , m soundalgekar",vldb,2002,2381
data mining on an oltp system ( nearly ) for free,"e riedel , c faloutsos , g ganger , d nagle",sigmod conference,2000,2382
database in crisis and transition : a technical agenda for the 2001,d vaskevitch,sigmod conference,1994,2383
datasplash,"c olston , a woodruff , a aiken , m chu , v ercegovac , m lin , m spalding , m stonebraker",sigmod conference,1998,2384
control : continuous output and navigation technology with refinement on-line,"r avnur , j hellerstein , b lo , c olston , b raman , v raman , t roth , k wylie",sigmod conference,1998,2385
prefer : a system for the efficient execution of multi-parametric ranked queries,"v hristidis , n koudas , y papakonstantinou",sigmod conference,2001,2386
online index rebuild,"n ponnekanti , h kodavalla",sigmod conference,2000,2387
dtd-directed publishing with attribute translation grammars,"m benedikt , c chan , w fan , r rastogi , s zheng , a zhou",vldb,2002,2388
structural function inlining technique for structurally recursive xml queries,"c park , j min , c chung",vldb,2002,2389
monotonic complements for independent data warehouses,"d laurent , j lechtenbіrger , n spyratos , g vossen",vldb j.,2001,2390
"shutdown , budget , and funding",x qian,sigmod record,1996,2391
an xml query engine for network-bound data,"z ives , a halevy , d weld",vldb j.,2002,2392
integration of electronic tickets and personal guide system for public transport using mobile terminals,"k goto , y kambayashi",sigmod conference,2003,2393
database buffer size investigation for oltp workloads ( experience paper ),"t tsuei , a packer , k ko",sigmod conference,1997,2394
scalablity and availability in oracle7 7.3,d gawlick,vldb,1996,2395
oracle media server : providing consumer based interactive access to multimedia data,"a laursen , j olkin , m porter",sigmod conference,1994,2396
cache invalidation scheme for mobile computing systems with real-time data,"j yuen , e chan , k lam , h leung",sigmod record,2000,2397
from ternary relationship to relational tables : a case against common beliefs,r camps,sigmod record,2002,2398
