id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
5145,0,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,303.9
5146,1,century software tinyterm plus v. 4.0 complete product,century software,,century software ttpl-1 century tinyterm plus v. 4.0 complete product connectivity/data acess 1 user ( s ) complete product standard english pc,,188.97
5147,0,art explosion t-shirt factory deluxe 3.0,nova development,29.99,art explosion ( r ) 800000,,79.99
5148,0,reel deal casino shuffle master edition,phantom efx,19.99,reel deal casino quest ( win 95 98 me 2000 xp ),,19.95
5149,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft windows vista business ( pc ),,299.99
5150,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows vista home basic upgrade ( pc ),,99.99
5151,0,adobe creative suite cs3 production premium,adobe,1699.0,sony vegas 7 + dvd production suite software full version video editing and dvd creation,,426.0
5152,0,makemusic finale 2007 win/mac,emedia,600.0,make finale 2006 software music production software,,424.95
5153,0,punch 5 in 1 home design,punch ! software,39.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
5154,0,mavis beacon teaches typing deluxe v17,encore software,39.99,mavis beacon 16,,17.9
5155,1,vegas movie studiodvd +8 plat,sony media,129.95,sony vegas movie studio + dvd v8 platinum edition video editing software professional editing software,,129.95
5156,0,hoyle card games 2007,encore software,29.99,hoyle card games,,9.95
5157,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,total training for adobe creative suite 3 design premium,,279.95
5158,0,computrace lojack for laptops 4 year subscription,absolute software,119.99,lfl-n2-12 computrace lojack for laptops subscription package 1 year 1 notebook m,,39.95
5159,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft windows xp pro sp2 retail,,299.99
5160,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 web standard,,1035.99
5161,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft windows xp home edition sp2 oem,,95.99
5162,0,adobe premiere pro cs3,adobe,799.0,adobe contribute cs3,,155.99
5163,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,publisher 2007 upgrade microsoft 164-04052,,69.71
5164,1,hoyle puzzle & board games 2007,encore software,19.99,encore software 10567 hoyle puzzle games 2007 win 98 me 2000 xp,,18.97
5165,0,jumpstart world 2nd grade,knowledge adventure,19.99,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99
5166,0,emedia rock guitar method,emedia,39.99,emedia eg03014 bass method os x,emedia,53.99
5167,0,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher,,44.97
5168,0,instant immersion japanese deluxe 2.0,topics entertainment,39.99,instant immers italian dlux 2 .,,36.11
5169,0,weekly reader preparing for kindergarten,fogware publishing,19.99,reader rabbit kindergarten special 2-cd edition,,12.95
5170,0,hoyle puzzle & board games,encore software,19.95,10568 hoyle puzzle & board games 2005 complete package 1 user pc cd win,,14.51
5171,0,the print shop elements : labels & logos sb cs by the print shop,encore software,,encore software 10931 the print shop design suite proed sb cs by the print shop,,105.97
5172,0,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,quark quarkxpress 7 upgrade for mac & windows,,244.99
5173,0,gorilla 4 standard,jungle software,299.0,microsoft office 2004 standard,,369.99
5174,0,microsoft onenote 2007,microsoft,99.95,microsoft powerpoint mac 2004 version upgrade,,89.99
5175,0,instant immersion hawaiian audio,topics entertainment,,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61
5176,0,logic express 7,apple computer,299.0,apple software t9164ll/a logic express 6,apple software,219.0
5177,0,microspot macdraft professional ( mac ),microspot ltd.,349.99,omnioutliner professional 3.0 for mac,,69.99
5178,0,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99,scansoft ( r ) paperport ( r ) 11,,99.99
5179,0,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immersion italian audio ( audio book ),,19.95
5180,0,zend studio 5.1 ( win/mac ),zend-technologies-inc .,299.0,sony acid music studio ( pc ),,69.99
5181,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft virtual pc 7.0 windows xp home,,205.99
5182,0,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,microsoft money 2007 home and business ( pc ),,89.99
5183,0,the print shop 21 standard by broderbund,encore software,,the printshop 20,,19.9
5184,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe acrobat 7.0 standard academic mac,,98.99
5185,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft ( r ) money 2007 premium,,69.99
5186,0,sonicwall global vpn client license 01-ssc-5310 ),sonic systems inc. .,,sr2116010 safenet softremote vpn client license 5 users win,,184.57
5187,0,riverdeep the print shop zoom dvd,riverdeep,,the print shop ( r ) 22,,29.99
5188,0,crystal 3d impact ! pro 1.25 ( jewel case ),crystalgraphics,79.0,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
5189,0,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe indesign cs3 for mac upgrade,,205.99
5190,0,watchguard serverlock manager ( 100 servers ),watchguard-technologies-inc,14995.0,vpn manager 10 fireboxes watchguard wg4010,,831.36
5191,0,instant immersion 33 languages,topics entertainment,49.99,topics entertainment instant immersion italian 2.0,,17.55
5192,0,peachtree by sage complete accounting 2007,sage software,269.99,peachtree ( r ) compatible continuous checks-accounting for windows 8.0-2004 version,,144.59
5193,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
5194,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft excel 2007 ( pc ),,229.95
5195,0,math success deluxe 2007,topics entertainment,39.99,microsoft ( r ) access 2007,,109.99
5196,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 flash professional,,724.99
5197,0,adobe acrobat 7.0 professional,adobe,449.99,adobe after effects cs3 professional software for windows effects software,,998.95
5198,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft powerpoint mac 2004 version upgrade,,89.99
5199,0,instant play electric guitar deluxe,topics entertainment,39.99,instant play electric guitar express ( jc ),,12.9
5200,0,sat act and psat 2007 platinum,topics entertainment,58.5,ghostsurf 2006 platinum,,14.95
5201,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
5202,0,punch super home suite 3.0,punch ! software,49.99,punch software 38100 punch ! super home suite ( small box ),punch software,45.99
5203,1,upg sgms 1000 incremental node,sonic-systems-inc .,,sonicwall gms 1000 upgrade,,63074.12
5204,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,adobe production premium cs3 software suite for windows professional editing software,,1698.95
5205,0,peachtree by sage pro accounting 2007,sage software,169.99,sage ( ptree ) premium accounting accountants edition 2007,,492.01
5206,0,punch ! ultimate deck and landscape,punch ! software,29.0,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
5207,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft windows xp pro sp2 retail,,299.99
5208,0,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,microsoft word 2004,,209.99
5209,1,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,sony media software cinescore soundtrack creation software audio software for video,sony-pictures-digital-entertainment,179.95
5210,0,microsoft office small business 2007,microsoft software,735.33,microsoft office visio standard 2007 ( pc ),,249.95
5211,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft b21-00806 ae mappoint 2006 cd,,50.39
5212,1,acad corel painter x pc/mac,corel,155.22,corel painter x academic,,94.99
5213,1,apple final cut studio 2 ( mac ),apple,1299.0,apple final cut studio 2 production suite for mac av production software,,1298.95
5214,0,symc backup exec sbs prm 11d win small business server,symantec,885.83,10759333 symantec backup exec 11d for windows servers central admin server option compl,,1219.72
5215,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe dreamweaver cs3 upgrade,,205.99
5216,0,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks ( r ) pro 2007,,179.99
5217,0,instant immersion spanish deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion italian 2.0,,17.55
5218,0,the printshop 20 professional publisher,broderbund,69.99,diskeeper 2007 professional,,46.95
5219,0,h & r block taxcut 2006 premium federal,h & r block,19.99,h & r block taxcut premium federal and state software for windows usb tax & finance software,,29.95
5220,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac academic,,192.99
5221,1,total 3d home & landscape design suite version 9,individual software,39.99,individual software inc total 3d home & landscape deluxe 9,,33.5
5222,0,blues clues preschool,humongous entertainment,,brain play preschool-1st grade,,17.9
5223,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe premiere pro cs3 academic,,339.99
5224,0,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,microsoft windows vista business upgrade license 1 pc english,,168.99
5225,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) access 2007,,109.99
5226,0,adventure workshop preschool-1st grade 8th edition,encore,19.99,brain play preschool-1st grade,,17.9
5227,0,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,microsoft windows server 2003 terminal server cals 20-pack ( per device ),,2429.99
5228,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99
5229,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microspot macdraft professional edition,,249.99
5230,0,zonealarm wireless security,encore software,29.99,zonealarm internet security suite 2007 ( pc ) zonelabs,,49.99
5231,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,zipmagic personal edition,,8.95
5232,1,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop elements 4.0 mac,,79.99
5233,0,peachtree by sage pro accounting 2007,sage software,169.99,peachtree ( r ) compatible continuous forms-accounting for windows 8.0-2004 version,,199.99
5234,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe cs3 design standard upgrade,,413.99
5235,1,mom standard ops mgmt lic 2005 english mlp 5 oml,microsoft,,mom standard ops mgmt lic 2005 english mlp 5 oml,,889.99
5236,0,onone genuine fractals 5 full 1u,onone software,159.95,onone software genuine fractals print pro software,,269.99
5237,0,steinberg nuendo 3 digital audio software,steinberg,2499.0,software,,153.99
5238,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
5239,0,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 after effects academic,,329.99
5240,0,zonealarm internet security suite,zone labs,49.99,zone labs zonealarm pro,,30.17
5241,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade,,843.15
5242,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 90500 home design studio mac,punch software,135.99
5243,0,professor teaches excel & word,individual software,19.99,individual software professor teaches microsoft office 2007,,29.99
5244,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,adobe premiere pro 2.0 software professional editing software,,848.95
5245,0,adventure workshop preschool-1st grade 8th edition,encore,19.99,adventure workshop 1st-3rd grade . 8th edition ( pc ) encore,,19.95
5246,0,crystal reports xi professional edition,business objects,495.0,system mechanic 6 professional,,36.9
5247,0,microsoft office & windows training,topics entertainment,29.99,microsoft windows xp pro sp2 retail,,299.99
5248,0,jumpstart learning games phonics ( pc & mac ),knowledge adventure,9.99,jumpstart kindergarten ( jc ),,9.9
5249,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,system care ? professional,,49.99
5250,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
5251,0,punch ! home design architectural series 18,punch ! software,129.99,encore software 13921 3d home architect home design deluxe version 9,,25.97
5252,0,steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg studio case 2 music production system educational discount music production software,,164.95
5253,0,marine aquarium & goldfish screen saver by encore software,encore software,,encore software 10463 clickart fonts ( 2006 ) by encore,,17.97
