,id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
5520,5520,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,22774 vsi-fax v. 6 complete package 1 server cd linux,,1573.45
5521,5521,0,the print shop 21 deluxe by broderbund,encore software,,the printshop 20,,19.9
5522,5522,0,punch ! home design architectura series 18,punch ! software,129.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
5523,5523,0,instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99
5524,5524,0,the print shop 21 standard by broderbund,encore software,,broderbund ultimate print and craft suite,,49.99
5525,5525,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe indesign cs3 for mac academic,,192.99
5526,5526,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 production premium upsell,,1234.99
5527,5527,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
5528,5528,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft ( r ) windows vista ( tm ) home basic,,99.99
5529,5529,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 design premium,,1865.99
5530,5530,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft windows xp home edition sp2 retail box,,199.99
5531,5531,0,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66,bookkeeper 2007,,29.99
5532,5532,0,instant immersion japanese deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion spanish audio deluxe,,17.55
5533,5533,1,microsoft office excel 2007,microsoft,229.95,microsoft excel 2007 ( pc ),,229.95
5534,5534,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe cs3 production premium upsell,,1234.99
5535,5535,0,quicken 2007 premier,intuit,79.95,quickbooks ( r ) premier : contractor edition 2007,,399.99
5536,5536,0,microsoft word 2007 version upgrade,microsoft,109.95,publisher 2007 upgrade microsoft 164-04052,,69.71
5537,5537,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft windows vista business 32-bit oem,,149.99
5538,5538,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft ( r ) windows vista ( tm ) business,,199.99
5539,5539,0,jeopardy! deluxe,encore,19.99,mymaillist deluxe,,49.99
5540,5540,0,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion ingles audio deluxe,,17.55
5541,5541,0,mike garson jazzical suite,yamaha,34.95,mike garson the burt bacharach songbook,,25.77
5542,5542,1,dk smart steps 3rd grade,global-software-publishing,9.99,global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista,global-software-publishing,9.08
5543,5543,0,norton antivirus 2007,symantec,39.99,antivirus 2007 win uk ca av2007dgbp01e,,13.1
5544,5544,0,punch ! master landscape & home design,punch ! software,59.99,encore inc 3d home architect landscape designer v 8.0,,25.49
5545,5545,0,family tree maker 2008 platinum,encore,99.95,ghostsurf 2006 platinum,,14.95
5546,5546,1,x-oom movie clone 3 gold,x-oom,,xoom movie clone 3 gold,,22.9
5547,5547,0,microsoft data analyzer 2002,microsoft,179.0,microsoft r39-00292 open win svr 2003 ext conn,,1863.78
5548,5548,0,professor teaches excel & word,individual software,19.99,individual software professor teaches excel and word,,42.99
5549,5549,0,adobe creative suite cs3 web standard upsell,adobe,799.0,total training for adobe creative suite 3 design premium,,279.95
5550,5550,0,apple ilife 06 family pack ( mac dvd ) [ older version ],apple computer,99.0,apple mac os x 10.4.6 tiger family pack,,185.99
5551,5551,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
5552,5552,0,instant immersion japanese deluxe 2.0,topics entertainment,39.99,instant immers french dlx 2,,27.57
5553,5553,0,microsoft office & windows training professional,topics entertainment,49.95,269-10040 microsoft office professional edition 2003 service pack v. 2 media vol,,23.53
5554,5554,0,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,phonics success deluxe 2006,,22.9
5555,5555,0,apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0
5556,5556,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe illustrator cs3 for mac,,619.99
5557,5557,0,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot software inc 52310 spy sweeper with antivirus/child safe 1-pc win 2000 xp vista,,37.97
5558,5558,0,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft excel 2007 ( pc ),,229.95
5559,5559,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,zonealarm internet security suite 2007 ( pc ) zonelabs,,49.99
5560,5560,0,panda software antivirus & firewall 2008 windows,panda software,,panda software panda internet security 2007,,69.99
5561,5561,0,emedia guitarpro 5 win/mac,emedia,59.99,emedia music corp emedia blues guitar legends,,24.81
5562,5562,0,quickbooks simple start 2007,intuit,99.95,quickbooks ( r ) pro 2007,,179.99
5563,5563,1,marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium & goldfishscreen saver by encore software,,18.27
5564,5564,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio pro tools m-powered mpowered 7 software educational discount music production software,,198.95
5565,5565,1,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95
5566,5566,0,ultimate pinball ( jewel case ),valusoft,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
5567,5567,0,x-plane v8 ( mac ),graphics-simulations-corporation,49.99,x-plane 8 dlx mac os x graphic sim,,56.99
5568,5568,0,world of warcraft pc,vivendi,35.7,vivendi-universal games inc 72305 world of warcraft 60 day prepaid,,27.99
5569,5569,0,zonealarm internet security suite,zone labs,49.99,symantec norton internet security 3.0 software for macintosh apple & mac software,,89.95
5570,5570,1,simply put software got ta sing windows/macintosh ),simply-put-software,,simply put software llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ),simply-put-software,34.97
5571,5571,0,punch ! professional home design suite,punch ! software,69.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
5572,5572,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 extended for mac upgrade,,329.99
5573,5573,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft ( r ) office ultimate 2007,,539.95
5574,5574,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe illustrator cs3 upgrade from freehand for mac,,206.99
5575,5575,0,microsoft office excel 2007,microsoft,229.95,microsoft office 2004 software suite oem mac apple & mac software,,239.95
5576,5576,0,total 3d home & landscape design suite version 9,individual software,39.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
5577,5577,0,rollercoaster tycoon 3 ( mac ),aspyr media,49.99,rollercoaster tycoon 3 soaked,,23.99
5578,5578,0,easy drums ( jewel case ),arcmedia,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
5579,5579,0,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95
5580,5580,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
5581,5581,0,mother goose interactive storybook,encore software,19.95,dreamcatcher interactive 3 great games for guys,,26.14
5582,5582,0,cell phone software solution,susteen,113.1,pcmover software utility,,39.96
5583,5583,0,adobe audition 2.0 upgrade,adobe,129.0,adobe acrobat v8 .0 professional for mac upgrade,,145.99
5584,5584,0,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ),,178.99
5585,5585,0,business card composer ( mac ),belight software,39.99,encore software 2137421 printshop business card maker ( win 98 me 2000 xp ),,8.64
5586,5586,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe cs3 web premium upgrade,,517.99
5587,5587,1,adobe premiere elements 3.0,adobe,161.73,adobe premiere elements 3 ( pc ),,99.99
5588,5588,0,corel wordperfect office x3 professional edition,corel,399.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
5589,5589,0,crystal reports xi developer,business objects,595.0,crystal reports xi professional edition complete package,,537.57
5590,5590,0,intuit quicken home inventory manager windows,intuit,34.95,intuit quicken premier 2007 software for windows tax & finance software,,73.95
5591,5591,0,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immers japanese dlx 2 .,,36.11
5592,5592,0,apple final cut studio 2 ( mac ),apple,1299.0,apple final cut studio 2 upgrade from final cut studio,,499.99
5593,5593,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft windows vista business upgrade license 1 pc english,,168.99
5594,5594,0,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,microsoft ( r ) works suite 2005,,99.99
5595,5595,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft mappoint 2006 with gps locator ( pc ),,349.99
5596,5596,0,crystal reports xi professional edition,business objects,495.0,adobe acrobat professional 7,,350.0
5597,5597,0,3d home architect landscape design deluxe version 9,encore,29.99,encore software 10636 3d home architect landscape v. 8by,,25.97
5598,5598,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95
5599,5599,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,total training for adobe creative suite 3 design premium,,279.95
5600,5600,1,business card factory deluxe 3.0,nova development,29.99,nova development corp business card factory deluxe 3.0,,28.3
5601,5601,0,quickbooks premier professional services edition 2007,intuit,399.95,microspot macdraft professional edition,,249.99
5602,5602,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
5603,5603,0,norton internet security mac 3.0 [ antivirus firewall privacy controls iclean ],symantec,99.95,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99
5604,5604,0,sony acid music studio,sony-pictures-digital-entertainment,69.99,sony acid music studio ( pc ),,69.99
5605,5605,0,corel dvd moviefactory 6.0,corel,49.99,ulead ( r ) dvd moviefactory ( r ) 5,,49.99
5606,5606,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe photoshop cs3 extended for mac academic,,295.99
5607,5607,0,reader rabbit learning system 1st grade,encore software,29.99,reader rabbit preschool,the-learning-company,17.9
5608,5608,0,i copy dvds 2 professional edition,me-too-software,69.99,adobe cs3 flash professional,,724.99
5609,5609,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
5610,5610,0,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe cs3 after effects,,1025.99
5611,5611,0,weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,fogware publishing weekly reader ls mastering high school 2008,,24.91
5612,5612,0,microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099.0,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process,,4792.85
5613,5613,0,sonicwall global vpn client license 01-ssc-5310 ),sonic systems inc. .,,sonicwall 01-ssc-6997 3yr snwl client/server anti-virus 1000u sonicwall client/server anti-virus suite subscription license 3 years 1000 users 0758479069973,,58683.36
5614,5614,0,adobe photoshop cs3 extended,adobe,999.0,adobe ( r ) photoshop ( r ) album 1.0,,49.88
5615,5615,1,adobe soundbooth cs3 [ mac ],adobe,199.0,adobe soundbooth cs3,,205.99
5616,5616,0,punch ! super home suite,punch ! software,49.99,punch software 17100 punch ! super home suite,punch software,45.99
5617,5617,0,peachtree by sage complete accounting 2007,sage software,269.99,laser checks for peachtree ( r ) accounting for windows 8.0-2005,,106.29
5618,5618,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) office word 2004 for mac full version,,231.29
5619,5619,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft money 2007 home and business ( pc ),,89.99
5620,5620,0,apple . mac 4.0 online service family pack,apple,179.95,apple ilife 06 family pack,,99.99
5621,5621,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immers japanese dlx 2 .,,36.11
5622,5622,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft windows vista business ( pc ),,299.99
5623,5623,0,quicken legal business pro 2007,nolo press,79.99,quicken ( r ) 2004 deluxe,,59.99
5624,5624,0,individual small business advantage deluxe 2006,individual,49.99,individual software jce-th6 total 3d home deluxe j/c,individual software,9.99
5625,5625,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft 392-02322 ae frontpage 2003,,87.99
5626,5626,0,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99
5627,5627,1,lavasoft ad-aware plus edition,tri synergy,29.99,lavasoft ad-aware plus edition,,24.9
5628,5628,1,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,computrace lojack for laptops 3 yr subscription,,89.99
5629,5629,0,microsoft office 2004 professional ( mac ),microsoft,499.99,individual software inc systemsuite 8 professional ( us pos ),,46.42
5630,5630,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe cs3 web premium upsell,,1434.99
