title,authors,venue,year,id
improving the efficiency of database-system teaching,jeffrey d. ullman,sigmod conference,2003,2058
nonstop sql/mx publish/subscribe : continuous data streams in transaction processing,hansjörg zeller,sigmod conference,2003,2059
a survey of approaches to automatic schema matching,"philip a. bernstein , erhard rahm",vldb j.,2001,2060
"fast , randomized join-order selection - why use transformations ?","arjan pellenkoft , césar a. galindo-legaria , martin l. kersten",vldb,1994,2061
towards effective and efficient free space management,"marvin h. solomon , michael j. carey , mark l. mcauliffe",sigmod conference,1996,2062
on-demand data elevation in hierarchical multimedia storage servers,"thomas papadakis , peter triantafillou",vldb,1997,2063
a graph-theoretic model for optimizing queries involving methods,"yaw-huei chen , chi-sheng shih , chiang lee",vldb j.,2001,2064
progress on hpcc and nii,marianne winslett,sigmod record,1994,2065
experiments on access to digital libraries : how can images and text be used together,michael lesk,vldb,1994,2066
the tsql2 final language definition announcement,?,sigmod record,1994,2067
java support for data-intensive systems : experiences building the telegraph dataflow system,"michael j. franklin , samuel madden , joseph m. hellerstein , mehul a. shah",sigmod record,2001,2068
mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"paolo atzeni , riccardo torlone",sigmod conference,1997,2069
modelling temporal thematic map contents,"elaheh pourabbas , alberto donofrio",sigmod record,2003,2070
mapping extended entity relationship model to object modeling technique,joseph fong,sigmod record,1995,2071
oracle rac : architecture and performance,angelo pruscino,sigmod conference,2003,2072
a critique of ansi sql isolation levels,"philip a. bernstein , patrick e. oneil , hal berenson , elizabeth j. oneil , jim melton , jim gray",sigmod conference,1995,2073
emancipating instances from the tyranny of classes in information modeling,"jeffrey parsons , yair wand",acm trans . database syst .,2000,2074
an open storage system for abstract objects,"lukas relly , stephen blott , hans-jörg schek",sigmod conference,1996,2075
report in isdo  00 : the caise * 00 workshop on infrastructures for dynamic business-to-business service outsourcinga,"paul w. p. j. grefen , heiko ludwig",sigmod record,2000,2076
declare and sds : early efforts to commercialize deductive database technology,"werner strauß , gerhard dünzinger , werner kießling , helmut schmidt",vldb j.,1994,2077
building database-driven electronic catalogs,sherif danish,sigmod record,1998,2078
xml document versioning,"carlo zaniolo , vassilis j. tsotras , shu-yao chien",sigmod record,2001,2079
context-based prefetch for implementing objects on relations,"philip a. bernstein , david shutt , shankar pal",vldb,1999,2080
monitoring xml data on the web,"benjamin nguyen , serge abiteboul , gregory cobena , mihai preda",sigmod conference,2001,2081
mqseries and cics link for lotus notes,?,sigmod record,1996,2082
performance of data-parallel spatial operations,"hanan samet , erik g. hoel",vldb,1994,2083
intra-transaction parallelism in the mapping of an object model to a relational multi-processor system,"moira c. norrie , hans-jörg schek , michael rys",vldb,1996,2084
from tree patterns to generalized tree patterns : on efficient evaluation of xquery,"zhimin chen , stelios paparizos , h. v. jagadish , laks v. s. lakshmanan",vldb,2003,2085
"what do those weird xml types want , anyway ?",steven j. derose,vldb,1999,2086
the nd-tree : a dynamic indexing technique for multidimensional non-ordered discrete data spaces,"gang qian , qiang xue , sakti pramanik , qiang zhu",vldb,2003,2087
cost based query scrambling for initial delays,"tolga urhan , michael j. franklin , laurent amsaleg",sigmod conference,1998,2088
characterization of database access pattern for analytic prediction of buffer hit probability,"jen-yao chung , asit dan , philip s. yu",vldb j.,1995,2089
diag-join : an opportunistic join algorithm for 1 : n relationships,"sven helmer , guido moerkotte , till westmann",vldb,1998,2090
"turmoil at nasa , and numerous funding announcements",xiaolei qian,sigmod record,1995,2091
using versions in update transactions : application to integrity checking,"dimitri tombroff , eric simon , françois llirbat",vldb,1997,2092
memex : a browsing assistant for collaborative archiving and mining of surf trails,"mallela subramanyam , mitul tiwari , sandeep srivastava , soumen chakrabarti",vldb,2000,2093
thinksheet : a tool for tailoring complex documents,"dao-i lin , peter piatko , roman yangarber , dennis shasha",sigmod conference,1996,2094
composing xsl transformations with xml publishing views,"chengkai li , p. p. s. narayan , henry f. korth , philip bohannon",sigmod conference,2003,2095
dtl s dataspot : database exploration using plain language,"gadi entin , shai geva , shaul dar , eran palmon",vldb,1998,2096
analysis of sigmod s co-authorship graph,"mario a. nascimento , jörg sander , jeffrey pound",sigmod record,2003,2097
quest : a project on database mining,"ramakrishnan srikant , balakrishna r. iyer , christos faloutsos , arun n. swami , h. miranda , sakti p. ghosh , a. mahboob , maurice a. w. houtsma , michael j. carey , tomasz imielinski , rakesh agrawal",sigmod conference,1994,2098
cost models do matter : providing cost information for diverse data sources in a federated system,"mary tork roth , laura m. haas , fatma ozcan",vldb,1999,2099
memory-contention responsive hash joins,"goetz graefe , diane l. davison",vldb,1994,2100
david dewitt speaks out,marianne winslett,sigmod record,2002,2101
constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda , yasuhiko morimoto , takeshi tokuyama , shinichi morishita",vldb,1996,2102
updates for structure indexes,"jeffrey f. naughton , pradeep shenoy , raghav kaushik , philip bohannon",vldb,2002,2103
"the five-minute rule ten years later , and other computer storage rules of thumb","jim gray , goetz graefe",sigmod record,1997,2104
random sampling for histogram construction : how much is enough ?,"vivek r. narasayya , rajeev motwani , surajit chaudhuri",sigmod conference,1998,2105
qbi : query by icons,"antonio massari , panos k. chrysanthis , lorenzo saladini , stefano pavani",sigmod conference,1995,2106
template-based wrappers in the tsimmis system,"joachim hammer , hector garcia-molina , svetlozar nestorov , ramana yerneni , markus m. breunig , vasilis vassalos",sigmod conference,1997,2107
enabling end-users to construct data-intensive web-sites from xml repositories : an example-based approach,"hiroyuki kitagawa , satoshi takano , seiichi koizumi , atsuyuki morishima",vldb,2001,2108
mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,2109
adaptive index structures,"yufei tao , dimitris papadias",vldb,2002,2110
"optimizing relational queries in connection hypergraphs : nested queries , views , and binding propagations",jia liang han,vldb j.,1998,2111
the double life of the transaction abstraction : fundamental principle and evolving system concept,henry f. korth,vldb,1995,2112
networked data management design points,james r. hamilton,vldb,1999,2113
user-cognizant multidimensional analysis,sunita sarawagi,vldb j.,2001,2114
algebraic change propagation for semijoin and outerjoin queries,"timothy griffin , bharat kumar",sigmod record,1998,2115
cost models for overlapping and multiversion structures,"yufei tao , jun zhang , dimitris papadias",acm trans . database syst .,2002,2116
a new passenger support system for public transport using mobile database access,"koichi goto , yahiko kambayashi",vldb,2002,2117
about quark digital media system,kamar aulakh,sigmod conference,1998,2118
ontology-based support for digital government,"ahmed k. elmagarmid , athman bouguettaya , mourad ouzzani , brahim medjahed",vldb,2001,2119
"toto , we re not in kansas anymore : on transitioning from research to the real ( invited industrial talk )",michael j. carey,vldb,2000,2120
object-oriented features of db2 client/server,hamid pirahesh,sigmod conference,1994,2121
querying shapes of histories,"mohamed zaït , giuseppe psaila , edward l. wimmers , rakesh agrawal",vldb,1995,2122
towards a cooperative transaction model - the cooperative activity model,"thomas tesch , peter muth , wolfgang klas , marek rusinkiewicz , jürgen wäsch",vldb,1995,2123
the sdss skyserver : public access to the sloan digital sky server data,"tanu malik , jordan raddick , alexander s. szalay , peter z. kunszt , jim gray , christopher stoughton , ani thakar , jan vandenberg",sigmod conference,2002,2124
dbglobe : a service-oriented p2p system for global computing,"evaggelia pitoura , serge abiteboul , michalis vazirgiannis , dieter pfoser , george samaras",sigmod record,2003,2125
databases and workflow management : what is it all about ? ( panel ),"jim gray , betty salzberg , stefano ceri , andreas reuter , gerhard weikum",vldb,1995,2126
interviewing during a tight job market,"zachary g. ives , qiong luo",sigmod record,2002,2127
supporting exceptions to schema consistency to ease schema evolution in oodbms,"eric dujardin , eric simon , marie-jo bellosta , eric amiel",vldb,1994,2128
cumulative updates,"beat wüthrich , suryanarayana m. sripada",vldb,1994,2129
functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001,2130
hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"carlo combi , giuseppe pozzi",vldb j.,2001,2131
the clio project : managing heterogeneity,"renée j. miller , c. t. howard ho , lucian popa , ling-ling yan , ronald fagin , mauricio a. hernández , laura m. haas",sigmod record,2001,2132
datamine - interactive rule discovery system,"aashu virmani , tomasz imielinski",sigmod conference,1995,2133
olympic records for data at the 1998 nagano games,edwin r. lassettre,sigmod conference,1998,2134
reducing the braking distance of an sql query engine,"donald kossmann , michael j. carey",vldb,1998,2135
the strip rule system for efficiently maintaining derived data,"hector garcia-molina , jennifer widom , brad adelberg",sigmod conference,1997,2136
a multi-agent system infrastructure for software component market-place : an ontological perspective,"riza cenk erdur , oguz dikenelli",sigmod record,2002,2137
